lecture_id,r_id,degree
425,22,0.1554072457
425,290,0.1471541413
425,249,0.1425926235
426,538,0.6473170714
426,712,0.5994482258
426,184,0.2977268282
426,48,0.2886333916
426,755,0.2856408211
426,81,0.2838867861
426,456,0.2832704718
426,661,0.2765328406
426,494,0.2652707947
427,11,0.2828526113
427,177,0.2324379042
427,710,0.2229533854
427,354,0.2014518666
427,175,0.1967676708
427,324,0.1967676708
427,581,0.1816808536
427,741,0.1816808536
427,393,0.178643065
428,105,0.4035061759
428,523,0.4035061759
428,666,0.4035061759
428,344,0.3319406231
428,530,0.3270618122
428,443,0.2554190872
428,185,0.2271880864
428,577,0.1948277142
428,695,0.1938537788
429,371,0.2566031893
429,360,0.2456254725
429,265,0.2237185232
429,93,0.2212671884
429,491,0.2212671884
429,551,0.2054694336
429,392,0.1902903798
429,291,0.1778661747
429,187,0.1649166443
430,544,0.2763361602
430,581,0.2482834832
430,741,0.2482834832
430,6,0.169793354
430,286,0.169793354
430,13,0.1681576304
430,476,0.1646295014
430,653,0.1580497659
430,381,0.1531091527
431,256,0.2158650597
431,520,0.1912700547
431,496,0.1814424066
431,706,0.1781111683
431,22,0.1731481163
431,591,0.1677929894
431,565,0.1660272843
431,175,0.1624006172
431,324,0.1624006172
432,331,0.9742524068
432,597,0.9742524068
432,584,0.3423514923
432,41,0.2194061876
432,720,0.1930621548
432,712,0.1887183601
432,531,0.1818186552
432,366,0.1756281087
432,275,0.1732466527
433,13,0.275970405
433,375,0.2281675608
433,256,0.2028728962
433,520,0.1994789347
433,352,0.1924676817
433,65,0.1853731133
433,22,0.1826515933
433,382,0.1781321745
433,290,0.170375635
434,581,0.2774800047
434,741,0.2774800047
434,381,0.2409461452
434,745,0.2409461452
434,749,0.2068284946
434,669,0.2058329293
434,566,0.1818918935
434,647,0.181075311
434,190,0.1589779383
435,261,0.9491252477
435,372,0.9491252477
435,631,0.9351632434
435,709,0.9351632434
435,28,0.8860376407
435,125,0.8860376407
435,1,0.191664951
435,524,0.185637473
435,532,0.1675933011
436,49,0.4954587985
436,729,0.4954587985
436,654,0.3991770801
436,201,0.332688263
436,177,0.299134161
436,255,0.2836782733
436,397,0.2766768175
436,52,0.2753993372
436,682,0.27454572
437,299,0.3157992955
437,497,0.299128071
437,590,0.2509450872
437,660,0.2421834653
437,761,0.1979511471
437,483,0.1859601473
437,99,0.1563159987
437,157,0.1476919035
437,717,0.132113897
438,168,0.2682955535
438,325,0.2264059199
438,187,0.2116971906
438,314,0.1954943564
438,620,0.1931306595
438,71,0.1909786207
438,672,0.1908846602
438,572,0.1876619803
438,444,0.1792559006
439,281,0.4796530052
439,706,0.1612464446
439,201,0.1396928924
439,300,0.09535884464
439,593,0.08997639308
439,67,0.08668954559
439,623,0.08533259957
439,564,0.07859114456
439,293,0.07165675328
440,290,0.1265816125
440,22,0.1253516434
440,758,0.1212734532
440,630,0.1212683504
440,249,0.1188649064
440,187,0.1186641487
440,731,0.1060424738
440,166,0.08919875413
440,476,0.08269805427
441,230,0.3711306396
441,18,0.3530081272
441,316,0.3143921387
441,706,0.3050092246
441,155,0.2785728595
441,317,0.2785728595
441,263,0.2710035643
441,387,0.2527335925
441,733,0.2274259898
442,671,0.4930168837
442,605,0.2812751335
442,197,0.2389121016
442,698,0.1745515576
442,393,0.1738043475
442,30,0.173748322
442,177,0.165721647
442,733,0.1650647732
442,654,0.1594091093
443,239,0.405621819
443,695,0.3253902993
443,185,0.322422525
443,363,0.3190974817
443,243,0.2998246818
443,744,0.2806283377
443,105,0.2696644298
443,523,0.2696644298
443,666,0.2696644298
444,251,0.269151207
444,559,0.268391885
444,554,0.2602295019
444,598,0.2504706517
444,642,0.2499813737
444,76,0.2357292464
444,486,0.2357292464
444,20,0.2352039815
444,370,0.2155535102
445,74,0.3409574259
445,203,0.3040995071
445,500,0.3040995071
445,480,0.3017724167
445,318,0.2352288454
445,633,0.2352288454
445,117,0.2160048009
445,314,0.2141508046
445,723,0.1881817663
446,623,0.2652184585
446,79,0.2496368086
446,277,0.2496368086
446,296,0.2496368086
446,229,0.2460591522
446,314,0.2417246171
446,89,0.2369663337
446,620,0.2347163797
446,175,0.2333588822
447,495,0.308707797
447,731,0.3039014995
447,700,0.2728103755
447,714,0.2728103755
447,621,0.2647689791
447,750,0.2606327534
447,508,0.2520523677
447,550,0.2208317997
447,281,0.2058972058
448,559,0.2165555993
448,233,0.1889863589
448,501,0.178094416
448,681,0.1701850757
448,707,0.1665829933
448,502,0.1614343038
448,93,0.159675208
448,491,0.159675208
448,202,0.1578987637
449,319,0.9981516701
449,215,0.3476522554
449,128,0.224296188
449,474,0.1824569926
449,177,0.1778578734
449,97,0.167733486
449,710,0.1579009502
449,354,0.1569055184
449,419,0.152673402
450,423,0.3371654096
450,415,0.3352331938
450,424,0.3195129127
450,58,0.2173807941
450,240,0.1902344982
450,260,0.1666984786
450,416,0.1636622047
450,153,0.1558671339
450,203,0.1395291584
451,217,0.5632734707
451,207,0.4700153441
451,752,0.4700153441
451,119,0.1621073291
451,203,0.1355755562
451,500,0.1355755562
451,650,0.131882008
451,385,0.1244964851
451,635,0.1244964851
452,685,0.498628535
452,764,0.4271869318
452,390,0.4241524217
452,746,0.2555000057
452,19,0.2393357283
452,218,0.2242493013
452,289,0.2242493013
452,105,0.2049092285
452,523,0.2049092285
453,581,0.2140241434
453,741,0.2140241434
453,653,0.2123819769
453,32,0.2121438545
453,629,0.2121438545
453,166,0.1949053737
453,60,0.187924516
453,175,0.1855288044
453,324,0.1855288044
454,598,0.3419874658
454,303,0.314903934
454,112,0.2819869592
454,140,0.2819869592
454,321,0.2668451591
454,576,0.2668451591
454,673,0.2662582691
454,337,0.2545118739
454,342,0.2545118739
455,295,0.655421847
455,721,0.655421847
455,30,0.366100308
455,562,0.3547578853
455,29,0.3432438818
455,194,0.3432438818
455,52,0.3346846994
455,654,0.2984673325
455,177,0.2638054422
456,184,0.8516568927
456,755,0.817084492
456,81,0.81206702
456,48,0.7994675488
456,661,0.7796888492
456,573,0.3397056083
456,616,0.3397056083
456,538,0.2998073133
456,426,0.2832704718
457,672,0.3713498959
457,490,0.2769713653
457,187,0.2694398946
457,374,0.2607262129
457,460,0.2568913874
457,606,0.2507415136
457,325,0.2460513375
457,620,0.2429300361
457,762,0.2312643558
458,274,0.5503298855
458,529,0.5503298855
458,402,0.459712469
458,195,0.4229989572
458,359,0.4095356988
458,236,0.4084841602
458,545,0.4084841602
458,377,0.3822106936
458,320,0.3678902446
459,595,0.3876604846
459,594,0.2689910929
459,574,0.2627135412
459,495,0.210010242
459,630,0.2062373954
459,389,0.185851274
459,330,0.1830171146
459,447,0.1830171146
459,684,0.1830171146
460,490,0.4919369111
460,64,0.4273997851
460,600,0.4273997851
460,293,0.4213434896
460,720,0.3377023022
460,187,0.2791618654
460,457,0.2568913874
460,762,0.2540843363
460,374,0.2368773259
461,521,0.2415379906
461,689,0.1643630188
461,679,0.1624088381
461,710,0.161413142
461,544,0.1593807735
461,121,0.1506320353
461,6,0.1337781743
461,286,0.1337781743
461,411,0.1299271617
462,221,0.41398714
462,739,0.3646760543
462,65,0.2352876436
462,541,0.2289610805
462,657,0.2289610805
462,314,0.2153229164
462,651,0.2135562963
462,558,0.1979544483
462,352,0.1939072018
463,69,0.4137085386
463,552,0.4137085386
463,154,0.3451940385
463,588,0.3451940385
463,303,0.3179982431
463,337,0.3140985767
463,342,0.3140985767
463,411,0.3053657873
463,124,0.2983011728
464,118,0.7616136842
464,638,0.3165083739
464,399,0.2748883352
464,518,0.2729713062
464,596,0.2231846339
464,602,0.2206188475
464,212,0.2168253272
464,401,0.2128056597
464,496,0.2027874666
465,302,0.2501385999
465,492,0.1899262266
465,473,0.1690248198
465,553,0.1677180076
465,308,0.1519358537
465,421,0.1408997866
465,196,0.1328641262
465,541,0.1320821492
465,657,0.1320821492
466,490,0.2368000236
466,95,0.1903596563
466,406,0.1843298341
466,506,0.1843298341
466,8,0.178441187
466,107,0.178441187
466,503,0.178441187
466,728,0.178441187
466,724,0.1663466209
467,118,0.1424530615
467,496,0.1419789011
467,90,0.139510281
467,97,0.1370842537
467,399,0.13349478
467,128,0.1286664307
467,518,0.1286578414
467,638,0.1160280809
467,136,0.1134498418
468,402,0.3816640178
468,458,0.3678902446
468,236,0.3492181845
468,545,0.3492181845
468,274,0.3352424097
468,529,0.3352424097
468,557,0.3181876478
468,195,0.3140087584
468,377,0.2910707535
469,760,0.1695997902
469,687,0.1540442266
469,199,0.1496712982
469,245,0.1496712982
469,581,0.1468899599
469,741,0.1468899599
469,434,0.1438452489
469,381,0.1428490701
469,745,0.1428490701
470,640,0.4066345371
470,148,0.2622251643
470,652,0.2614968946
470,608,0.2586105537
470,222,0.2187606662
470,249,0.1627101793
470,354,0.1548835852
470,654,0.1412940904
470,547,0.1361823809
471,232,0.2181587963
471,167,0.2044360588
471,338,0.1999391908
471,582,0.1722091425
471,311,0.1616780104
471,144,0.1603280599
471,171,0.1549822788
471,639,0.1499764317
471,408,0.1389037313
472,621,0.2028970833
472,351,0.1680498649
472,199,0.1492909218
472,245,0.1492909218
472,56,0.1467673365
472,60,0.1454144425
472,687,0.1427466948
472,563,0.1425276373
472,268,0.142089079
473,579,0.2289256252
473,601,0.2289256252
473,291,0.2165480954
473,553,0.1757773443
473,282,0.1690248198
473,465,0.1690248198
473,65,0.1551204972
473,669,0.1495891708
473,482,0.1238356211
474,128,0.5113346049
474,97,0.3366550677
474,50,0.2625998146
474,273,0.2556302247
474,420,0.2380226615
474,634,0.2380226615
474,710,0.2246033306
474,212,0.2244813151
474,528,0.2192307644
475,70,0.1462449244
475,173,0.1462449244
475,537,0.1246703027
475,24,0.1039262287
475,351,0.1038034358
475,513,0.1030626314
475,55,0.1021635496
475,477,0.1021635496
475,553,0.09351720258
476,577,0.2863365728
476,625,0.275802182
476,199,0.2423531038
476,245,0.2423531038
476,762,0.2121961716
476,489,0.2061796285
476,606,0.2052922309
476,647,0.2035495857
476,738,0.196864015
477,1,0.2477556907
477,532,0.2193162294
477,29,0.205739062
477,194,0.205739062
477,276,0.1947489026
477,455,0.179655742
477,708,0.179655742
477,161,0.1750707796
477,52,0.1620017576
478,1,0.1777167642
478,532,0.1592766698
478,203,0.1554691976
478,500,0.1554691976
478,260,0.1486403371
478,577,0.1430690852
478,80,0.130979482
478,264,0.130979482
478,58,0.1211530754
479,239,0.2596100643
479,74,0.2473983365
479,318,0.2352654493
479,633,0.2352654493
479,443,0.2278334011
479,363,0.2108055567
479,243,0.2086306387
479,105,0.2027328782
479,523,0.2027328782
480,74,0.5102541252
480,117,0.3843995458
480,318,0.3543825397
480,633,0.3543825397
480,314,0.3155291906
480,445,0.3017724167
480,527,0.3017724167
480,235,0.2542798936
480,262,0.2437203847
481,577,0.3991353831
481,647,0.3909343268
481,489,0.3207710172
481,606,0.2881575366
481,762,0.2799114026
481,625,0.2636838495
481,29,0.228993519
481,194,0.228993519
481,260,0.2281772845
482,380,0.2449683173
482,551,0.2422728205
482,653,0.2389131137
482,61,0.2369494967
482,242,0.2299256987
482,692,0.2245116339
482,623,0.2159298804
482,268,0.2154107567
482,232,0.2110668185
483,660,0.3144165261
483,497,0.2670817312
483,590,0.2288351535
483,761,0.2263661185
483,437,0.1859601473
483,299,0.1801590082
483,352,0.1602347265
483,187,0.1429468736
483,65,0.1367420247
484,78,0.3061324709
484,138,0.3061324709
484,124,0.2336505046
484,122,0.2181634108
484,521,0.2057891719
484,642,0.1929430707
484,623,0.1923817541
484,463,0.185217827
484,69,0.1818869897
485,658,0.2980728177
485,726,0.2746715922
485,314,0.2261011042
485,160,0.2074119328
485,672,0.1990746883
485,251,0.1969984463
485,446,0.1821162468
485,493,0.1820835794
485,515,0.1820835794
486,345,0.6606422182
486,511,0.325295015
486,348,0.2961455574
486,2,0.2397505983
486,124,0.2385291915
486,444,0.2357292464
486,254,0.2313420325
486,454,0.2308526261
486,598,0.2183018623
487,102,0.4923975196
487,180,0.4923975196
487,211,0.302057012
487,3,0.2637021856
487,553,0.2288626033
487,349,0.2157759822
487,736,0.2138774904
487,358,0.2042092696
487,360,0.2031808837
488,162,0.1494884957
488,27,0.1302784898
488,368,0.1285844809
488,414,0.1172031884
488,408,0.1144934678
488,322,0.1101333796
488,492,0.1081373288
488,188,0.1077242157
488,225,0.1077242157
489,577,0.4524142282
489,481,0.3207710172
489,36,0.3099435745
489,625,0.295878794
489,188,0.2833584941
489,225,0.2833584941
489,762,0.2671966
489,647,0.250708804
489,260,0.2211659657
490,460,0.4919369111
490,293,0.3332371327
490,64,0.3046183796
490,600,0.3046183796
490,187,0.2875842422
490,457,0.2769713653
490,720,0.2672283371
490,466,0.2368000236
490,762,0.2121238992
491,429,0.2212671884
491,6,0.1785053938
491,286,0.1785053938
491,444,0.1659064435
491,448,0.159675208
491,90,0.1315487152
491,102,0.1309952951
491,180,0.1309952951
491,158,0.1238923395
492,344,0.2300294139
492,704,0.2214617239
492,282,0.1899262266
492,465,0.1899262266
492,541,0.1602639253
492,657,0.1602639253
492,724,0.1235504667
492,488,0.1081373288
492,417,0.1080388761
493,485,0.1820835794
493,74,0.1724750366
493,177,0.1638989372
493,29,0.1336503823
493,194,0.1336503823
493,55,0.1264610664
493,477,0.1264610664
493,396,0.1248392422
493,314,0.1228222008
494,426,0.2652707947
494,538,0.2005143712
494,412,0.1962443312
494,19,0.1868087132
494,756,0.178388988
494,301,0.1781212441
494,68,0.1766013843
494,151,0.1766013843
494,278,0.1684805431
495,508,0.5564711074
495,731,0.4968456653
495,330,0.308707797
495,447,0.308707797
495,684,0.308707797
495,621,0.2888301281
495,700,0.283496934
495,714,0.283496934
495,567,0.2749925654
496,118,0.2529410257
496,420,0.2412571021
496,634,0.2412571021
496,399,0.2141342936
496,134,0.2084183152
496,464,0.2027874666
496,300,0.1911513837
496,431,0.1814424066
496,474,0.1757125057
497,299,0.3358412682
497,437,0.299128071
497,590,0.2890557625
497,483,0.2670817312
497,660,0.2568719085
497,761,0.2559166511
497,294,0.2086961658
497,157,0.146787784
497,99,0.1382597787
498,69,0.3249776899
498,552,0.3249776899
498,254,0.2956157579
498,172,0.2776724647
498,482,0.2081013874
498,463,0.2036557043
498,232,0.203172967
498,11,0.1792478708
498,411,0.1718555298
499,135,0.5273380473
499,384,0.2967744661
499,511,0.2574364342
499,409,0.2462799435
499,2,0.2358311662
499,559,0.1968112404
499,501,0.1889586734
499,386,0.1766213765
499,653,0.1658343129
500,260,0.369145086
500,58,0.3251764686
500,423,0.3106317613
500,445,0.3040995071
500,527,0.3040995071
500,415,0.2966817664
500,424,0.2959559714
500,385,0.2956945975
500,635,0.2956945975
501,559,0.425669339
501,37,0.3167879832
501,694,0.3118254841
501,681,0.2660597495
501,370,0.2609763205
501,502,0.2523791833
501,409,0.2477038276
501,454,0.2475800459
501,400,0.2464991583
502,681,0.9497813061
502,707,0.837637557
502,275,0.8074975396
502,694,0.3426593955
502,501,0.2523791833
502,193,0.2351878777
502,400,0.2101377738
502,386,0.2044193189
502,559,0.1973901798
503,356,0.2481338779
503,466,0.178441187
503,176,0.1744862208
503,213,0.1744862208
503,620,0.1712079247
503,309,0.1659563748
503,325,0.1540837284
503,187,0.1518041595
503,672,0.1404501807
504,384,0.1379450595
504,193,0.1034231458
504,609,0.09138318072
504,41,0.0875848185
504,707,0.08716925112
504,228,0.07748209092
504,275,0.07129545711
504,511,0.06964218122
504,517,0.06411306431
505,9,0.9291965421
505,737,0.9291965421
505,154,0.8171762524
505,588,0.8171762524
505,463,0.2694711128
505,307,0.2616841653
505,570,0.2616841653
505,673,0.2488842863
505,411,0.2335555385
506,46,0.5068632082
506,722,0.5068632082
506,132,0.3599406721
506,304,0.2554945718
506,308,0.2417800952
506,418,0.2326835883
506,680,0.2303459937
506,1,0.1988116075
506,532,0.1916162617
507,407,0.1388289286
507,703,0.1366432912
507,471,0.1002205419
507,268,0.09293170855
507,652,0.09269671061
507,551,0.09205620193
507,32,0.09164973475
507,629,0.09164973475
507,164,0.0907381032
508,495,0.5564711074
508,731,0.3695002774
508,700,0.3206613428
508,714,0.3206613428
508,621,0.2832161399
508,644,0.2621880413
508,550,0.256739341
508,567,0.2522075182
508,330,0.2520523677
509,419,0.2393510791
509,128,0.2275076887
509,272,0.222530835
509,393,0.2154475519
509,691,0.2078799794
509,177,0.2076070599
509,743,0.1918509497
509,399,0.1896201321
509,139,0.1860845551
510,119,0.2614310807
510,29,0.1667180358
510,194,0.1667180358
510,177,0.1620696722
510,295,0.1483291191
510,721,0.1483291191
510,55,0.1404300866
510,477,0.1404300866
510,455,0.135892378
511,2,0.451118184
511,736,0.4396241791
511,587,0.4138703542
511,358,0.3936555504
511,349,0.3570349049
511,76,0.325295015
511,486,0.325295015
511,553,0.3065478597
511,250,0.2899578483
512,713,0.589404589
512,179,0.403371349
512,39,0.3328386946
512,310,0.3150120607
512,715,0.2872312758
512,738,0.1825747873
512,621,0.1721154453
512,163,0.1454549057
512,750,0.1407030306
513,537,0.2381475632
513,585,0.211331278
513,393,0.1829440578
513,691,0.1676360498
513,174,0.1646157203
513,323,0.154225035
513,136,0.1457019487
513,637,0.1453974463
513,553,0.1385610178
514,356,0.3008513511
514,176,0.2928705869
514,213,0.2928705869
514,620,0.2468787361
514,495,0.1999708805
514,290,0.1908425757
514,672,0.1815179445
514,51,0.1750974944
514,446,0.1679581577
515,485,0.1820835794
515,74,0.1724750366
515,177,0.1638989372
515,29,0.1336503823
515,194,0.1336503823
515,55,0.1264610664
515,477,0.1264610664
515,396,0.1248392422
515,314,0.1228222008
516,279,0.2483619633
516,401,0.2435017423
516,655,0.2119148476
516,352,0.1810176252
516,311,0.1734563487
516,337,0.1593011374
516,342,0.1593011374
516,583,0.1563013364
516,596,0.1344164954
517,511,0.2374897133
517,587,0.1712349431
517,559,0.1679319256
517,501,0.1652303062
517,73,0.1545852855
517,499,0.1534634415
517,694,0.1524541035
517,42,0.150128779
517,98,0.1400649723
518,118,0.362430073
518,464,0.2729713062
518,399,0.2701840831
518,198,0.2686640544
518,602,0.253047679
518,212,0.1700984524
518,638,0.165214253
518,393,0.1519716326
518,88,0.1501787894
519,105,0.3099531723
519,523,0.3099531723
519,666,0.3099531723
519,577,0.2957249002
519,376,0.2739465998
519,314,0.2719781813
519,647,0.2209112496
519,625,0.212685986
519,489,0.2098227008
520,256,0.5347515592
520,175,0.432029572
520,324,0.432029572
520,164,0.3475835001
520,759,0.2365120296
520,89,0.2348842774
520,316,0.2229149309
520,393,0.218977271
520,433,0.1994789347
521,79,0.2918600477
521,277,0.2918600477
521,296,0.2918600477
521,668,0.2864174145
521,229,0.2797656936
521,544,0.2418679644
521,461,0.2415379906
521,591,0.2253572467
521,378,0.2250910922
522,332,0.2365780993
522,328,0.2011468298
522,312,0.1894662699
522,128,0.1654026271
522,474,0.1624552791
522,187,0.1621027254
522,280,0.1469341485
522,77,0.1450773016
522,482,0.1400107306
523,746,0.4370463452
523,34,0.4035061759
523,362,0.4035061759
523,428,0.4035061759
523,577,0.3482807511
523,241,0.3099531723
523,519,0.3099531723
523,762,0.272803399
523,443,0.2696644298
524,75,0.3971414891
524,243,0.3413278616
524,363,0.229117446
524,567,0.199333803
524,261,0.1924356559
524,372,0.1924356559
524,631,0.189604852
524,709,0.189604852
524,435,0.185637473
525,476,0.1946206289
525,585,0.1590347338
525,55,0.1467840371
525,477,0.1467840371
525,52,0.1338405572
525,747,0.1296498467
525,625,0.1179866172
525,29,0.1140766565
525,194,0.1140766565
526,754,0.3534084009
526,191,0.2844307878
526,292,0.2028384389
526,568,0.2024074725
526,375,0.1972752353
526,637,0.1565931606
526,388,0.1560891398
526,664,0.1560891398
526,620,0.150136708
527,74,0.3409574259
527,203,0.3040995071
527,500,0.3040995071
527,480,0.3017724167
527,318,0.2352288454
527,633,0.2352288454
527,117,0.2160048009
527,314,0.2141508046
527,723,0.1881817663
528,212,0.3508338461
528,12,0.2683069329
528,279,0.2558091145
528,379,0.2371892796
528,596,0.227635061
528,164,0.2245409015
528,474,0.2192307644
528,128,0.2174180384
528,646,0.2140549895
529,458,0.5503298855
529,195,0.4425011879
529,236,0.4353540705
529,545,0.4353540705
529,402,0.410119567
529,377,0.3958729107
529,359,0.3841108102
529,365,0.336942415
529,610,0.336942415
530,344,0.7168690606
530,34,0.3270618122
530,362,0.3270618122
530,428,0.3270618122
530,567,0.2498925623
530,271,0.2454766601
530,425,0.2454766601
530,542,0.2201946002
530,376,0.1829541555
531,41,0.5178106004
531,228,0.2803267542
531,584,0.2173331038
531,112,0.1992513012
531,140,0.1992513012
531,673,0.1886731459
531,366,0.1847497775
531,110,0.1818186552
531,432,0.1818186552
532,1,0.9408808949
532,55,0.2193162294
532,477,0.2193162294
532,308,0.1933768124
532,406,0.1916162617
532,506,0.1916162617
532,276,0.1868772926
532,261,0.173730693
532,372,0.173730693
533,619,0.214994926
533,678,0.214994926
533,178,0.1294807953
533,302,0.09952227445
533,303,0.09509238396
533,416,0.06914178362
533,367,0.06492597013
533,673,0.06477702333
533,534,0.0635730325
534,625,0.1351279825
534,438,0.1173054136
534,577,0.1121567826
534,303,0.1047888442
534,52,0.104744163
534,403,0.1034540275
534,690,0.1034540275
534,314,0.09473125545
534,161,0.09280368327
535,261,0.9491252477
535,372,0.9491252477
535,631,0.9351632434
535,709,0.9351632434
535,28,0.8860376407
535,125,0.8860376407
535,1,0.191664951
535,524,0.185637473
535,532,0.1675933011
536,200,0.4922296259
536,352,0.2157893514
536,97,0.2071449717
536,474,0.2036596772
536,743,0.2004054254
536,95,0.1854315224
536,116,0.180251399
536,279,0.1703620111
536,693,0.1527683982
537,553,0.2429867973
537,513,0.2381475632
537,393,0.1888380974
537,743,0.1550085597
537,98,0.1518734627
537,202,0.1500302858
537,585,0.1445699115
537,21,0.1321747337
537,476,0.1290277287
538,426,0.6473170714
538,712,0.5489654722
538,184,0.3151076068
538,755,0.3084525145
538,48,0.3054833111
538,81,0.3004596069
538,456,0.2998073133
538,661,0.2926763507
538,573,0.2584661486
539,1,0.1777167642
539,532,0.1592766698
539,203,0.1554691976
539,500,0.1554691976
539,260,0.1486403371
539,577,0.1430690852
539,80,0.130979482
539,264,0.130979482
539,58,0.1211530754
540,431,0.1508477034
540,496,0.1187784753
540,521,0.1156354652
540,551,0.1093807711
540,328,0.1069830127
540,19,0.1033722393
540,370,0.1027166066
540,221,0.1002603263
540,558,0.09695201989
541,724,0.9576265977
541,462,0.2289610805
541,221,0.2166930037
541,492,0.1602639253
541,739,0.150356598
541,651,0.1398885414
541,282,0.1320821492
541,465,0.1320821492
541,7,0.1296159675
542,287,0.4036010209
542,530,0.2201946002
542,344,0.1917615556
542,376,0.1905161167
542,241,0.1852208111
542,519,0.1852208111
542,567,0.17661278
542,220,0.162794629
542,577,0.1616809157
543,625,0.1351279825
543,438,0.1173054136
543,577,0.1121567826
543,303,0.1047888442
543,52,0.104744163
543,403,0.1034540275
543,690,0.1034540275
543,314,0.09473125545
543,161,0.09280368327
544,6,0.2838400126
544,286,0.2838400126
544,430,0.2763361602
544,581,0.2646884119
544,741,0.2646884119
544,521,0.2418679644
544,679,0.2207283242
544,594,0.2038774538
544,568,0.1785350969
545,402,0.4502731742
545,274,0.4353540705
545,529,0.4353540705
545,458,0.4084841602
545,377,0.3590015504
545,195,0.3539466339
545,320,0.3492181845
545,468,0.3492181845
545,557,0.3186130878
546,323,0.1521975381
546,136,0.1506745007
546,544,0.1333538583
546,430,0.1230101262
546,701,0.121066066
546,198,0.1205721444
546,98,0.1136118714
546,300,0.1135623584
546,393,0.1114948374
547,40,0.2924650359
547,654,0.2892338179
547,436,0.2397444825
547,19,0.2186539776
547,49,0.2170289565
547,729,0.2170289565
547,148,0.2027648314
547,177,0.1937668444
547,30,0.1881945014
548,267,0.562327832
548,4,0.5353108347
548,407,0.402731583
548,72,0.3843179723
548,266,0.3843179723
548,703,0.343873688
548,188,0.257848983
548,225,0.257848983
548,581,0.1829903902
549,676,0.2679275219
549,31,0.1715618236
549,222,0.1592804007
549,561,0.1509738806
549,10,0.1509164015
549,143,0.1421367057
549,212,0.1352087539
549,528,0.1320610704
549,150,0.1308807437
550,731,0.3051582507
550,621,0.2959860575
550,700,0.2750483464
550,714,0.2750483464
550,508,0.256739341
550,56,0.2412241859
550,644,0.2379572548
550,495,0.2362635389
550,727,0.2227573901
551,391,0.346913133
551,254,0.2491924677
551,482,0.2422728205
551,268,0.239395272
551,668,0.2347453011
551,630,0.2257649715
551,429,0.2054694336
551,594,0.2037568278
551,249,0.1987359814
552,463,0.4137085386
552,303,0.4097777668
552,411,0.3869004269
552,302,0.3623517051
552,124,0.3505723878
552,321,0.3408895016
552,576,0.3408895016
552,337,0.330397958
552,342,0.330397958
553,250,0.3752136053
553,511,0.3065478597
553,418,0.2990211903
553,680,0.2960171525
553,537,0.2429867973
553,181,0.2288626033
553,487,0.2288626033
553,304,0.2159426721
553,308,0.2081596841
554,444,0.2602295019
554,390,0.2077063814
554,337,0.198865359
554,342,0.198865359
554,658,0.1982146677
554,262,0.1961472559
554,314,0.1873748028
554,20,0.1810209137
554,642,0.1772901352
555,763,0.5355312801
555,20,0.4650451491
555,288,0.308363254
555,34,0.1913634831
555,362,0.1913634831
555,428,0.1913634831
555,530,0.1732562921
555,344,0.1557299498
555,227,0.1478968795
556,565,0.2363406964
556,164,0.1866017482
556,148,0.1683720289
556,652,0.1231047955
556,427,0.121740517
556,31,0.1194789858
556,393,0.1110679584
556,547,0.09969669773
556,474,0.09722518183
557,402,0.4196898983
557,458,0.3549359689
557,236,0.3186130878
557,545,0.3186130878
557,320,0.3181876478
557,468,0.3181876478
557,359,0.3094494164
557,274,0.2797760115
557,529,0.2797760115
558,338,0.3609728254
558,292,0.2645626475
558,564,0.2513388598
558,420,0.2402893989
558,634,0.2402893989
558,79,0.2007719386
558,277,0.2007719386
558,296,0.2007719386
558,462,0.1979544483
559,501,0.425669339
559,370,0.3970087448
559,37,0.2733270453
559,444,0.268391885
559,17,0.2610699746
559,159,0.2347203589
559,584,0.2338734155
559,694,0.2280393724
559,511,0.2251332335
560,26,0.9469501222
560,33,0.8164285093
560,57,0.8164285093
560,15,0.8014096027
560,108,0.8014096027
560,258,0.8014096027
560,624,0.8014096027
560,711,0.8014096027
560,23,0.800349371
561,663,0.1963678474
561,413,0.1962877599
561,158,0.1800430966
561,358,0.1721143403
561,31,0.1676677231
561,581,0.16399428
561,741,0.16399428
561,230,0.1626652947
561,549,0.1509738806
562,455,0.3547578853
562,708,0.3547578853
562,295,0.3510425018
562,721,0.3510425018
562,29,0.2712065474
562,194,0.2712065474
562,177,0.2596002045
562,52,0.2498765577
562,30,0.2459782994
563,199,0.3551105885
563,245,0.3551105885
563,599,0.2468493463
563,67,0.2344571948
563,315,0.2304631195
563,621,0.2070770087
563,60,0.1888263132
563,163,0.1845301665
563,152,0.1772021477
564,67,0.3482444633
564,558,0.2513388598
564,31,0.2219116267
564,368,0.2162966153
564,420,0.2151040468
564,634,0.2151040468
564,441,0.1990267662
564,143,0.1836128532
564,715,0.1779643213
565,556,0.2363406964
565,164,0.193788119
565,642,0.1928315959
565,177,0.1736821324
565,244,0.1708034437
565,421,0.1686768069
565,431,0.1660272843
565,581,0.1616087312
565,741,0.1616087312
566,632,0.2807810744
566,669,0.2103511412
566,434,0.1818918935
566,330,0.1778712166
566,447,0.1778712166
566,684,0.1778712166
566,630,0.1594168856
566,700,0.1562375089
566,714,0.1562375089
567,644,0.3265822994
567,363,0.2773498015
567,495,0.2749925654
567,731,0.2724978568
567,621,0.2563487906
567,508,0.2522075182
567,530,0.2498925623
567,312,0.2440573998
567,243,0.2351545572
568,594,0.5389551568
568,292,0.2642143485
568,526,0.2024074725
